raw_id,t_group,t_start,sorted_record_index,source_t_group,source_record_index,element,edge_x,edge_y,edge_z,edge_L,edge_tcoord,edge_tL,edge_dir,source_h0,source_h1,source_h2,source_h3,source_h4,source_h5,source_h6,source_h7,face_axis,face_axis_role,face_side,h0,h1,h2,h3,t0,t1,t2,t3,A,B,root_num,root_den,u_num,u_den,v_num,v_den,logical_incidence_id,canonical_event_id
cache=0:0:35432;source=0:37989;face=0:1,0,0,35432,0,37989,3,256,262,256,9,0,0,2,1062943:2,1062958:2,1063989:2,1064025:2,1062943:0,1062958:0,1063989:0,1064025:0,0,temporal_neighbour,1,1062943:0,1062958:0,1064025:0,1063989:0,1,2,1,2,-2,-3,3,2,1,2,1,2,"element=3;role=temporal_neighbour;face=1062943:0|1062958:0|1064025:0|1063989:0;edge=256,262,256,9,0,0,2,3","element=3;role=temporal_neighbour;face=1062943:0|1062958:0|1064025:0|1063989:0"
cache=0:0:74986;source=0:80688;face=0:1,0,0,74986,0,80688,1,428,540,535,10,0,0,2,17835:2,51288:2,51251:2,51471:2,17835:0,51288:0,51251:0,51471:0,0,temporal_neighbour,1,17835:0,51251:0,51471:0,51288:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=1;role=temporal_neighbour;face=17835:0|51251:0|51471:0|51288:0;edge=428,540,535,10,0,0,2,1","element=1;role=temporal_neighbour;face=17835:0|51251:0|51471:0|51288:0"
cache=0:0:74987;source=0:80689;face=0:1,0,0,74987,0,80689,2,428,540,535,10,0,0,2,383316:2,436840:2,436793:2,437105:2,383316:0,436840:0,436793:0,437105:0,0,temporal_neighbour,1,383316:0,436793:0,437105:0,436840:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=2;role=temporal_neighbour;face=383316:0|436793:0|437105:0|436840:0;edge=428,540,535,10,0,0,2,2","element=2;role=temporal_neighbour;face=383316:0|436793:0|437105:0|436840:0"
cache=0:0:75067;source=0:80910;face=0:1,0,0,75067,0,80910,1,432,536,536,10,0,0,2,17833:2,51820:2,17859:2,55326:2,17833:0,51820:0,17859:0,55326:0,0,temporal_neighbour,1,17833:0,17859:0,55326:0,51820:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=1;role=temporal_neighbour;face=17833:0|17859:0|55326:0|51820:0;edge=432,536,536,10,0,0,2,1","element=1;role=temporal_neighbour;face=17833:0|17859:0|55326:0|51820:0"
cache=0:0:75068;source=0:80911;face=0:1,0,0,75068,0,80911,2,432,536,536,10,0,0,2,383314:2,437883:2,383341:2,443630:2,383314:0,437883:0,383341:0,443630:0,0,temporal_neighbour,1,383314:0,383341:0,443630:0,437883:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=2;role=temporal_neighbour;face=383314:0|383341:0|443630:0|437883:0;edge=432,536,536,10,0,0,2,2","element=2;role=temporal_neighbour;face=383314:0|383341:0|443630:0|437883:0"
cache=0:0:75950;source=0:82330;face=0:1,0,0,75950,0,82330,2,504,560,524,10,0,0,2,384361:2,868099:2,384365:2,384404:2,384361:0,868099:0,384365:0,384404:0,0,temporal_neighbour,1,384361:0,384365:0,384404:0,868099:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=2;role=temporal_neighbour;face=384361:0|384365:0|384404:0|868099:0;edge=504,560,524,10,0,0,2,2","element=2;role=temporal_neighbour;face=384361:0|384365:0|384404:0|868099:0"
cache=0:0:75951;source=0:82331;face=0:1,0,0,75951,0,82331,4,504,560,524,10,0,0,2,1101466:2,1285481:2,1101468:2,1101525:2,1101466:0,1285481:0,1101468:0,1101525:0,0,temporal_neighbour,1,1101466:0,1101468:0,1101525:0,1285481:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=4;role=temporal_neighbour;face=1101466:0|1101468:0|1101525:0|1285481:0;edge=504,560,524,10,0,0,2,4","element=4;role=temporal_neighbour;face=1101466:0|1101468:0|1101525:0|1285481:0"
cache=0:0:86766;source=0:97201;face=0:1,0,0,86766,0,97201,4,700,1168,1104,11,0,0,0,1100115:2,1100120:2,1115547:2,1115688:2,1100115:0,1100120:0,1115547:0,1115688:0,0,temporal_neighbour,1,1100115:0,1100120:0,1115688:0,1115547:0,1,2,1,2,-2,-3,3,2,1,2,1,2,"element=4;role=temporal_neighbour;face=1100115:0|1100120:0|1115688:0|1115547:0;edge=700,1168,1104,11,0,0,0,4","element=4;role=temporal_neighbour;face=1100115:0|1100120:0|1115688:0|1115547:0"
cache=0:0:87192;source=0:97629;face=0:1,0,0,87192,0,97629,4,701,1168,1104,11,0,0,0,1100115:2,1115547:2,1100120:2,1115689:2,1100115:0,1115547:0,1100120:0,1115689:0,0,temporal_neighbour,1,1100115:0,1100120:0,1115689:0,1115547:0,1,2,1,2,-2,-3,3,2,1,2,1,2,"element=4;role=temporal_neighbour;face=1100115:0|1100120:0|1115689:0|1115547:0;edge=701,1168,1104,11,0,0,0,4","element=4;role=temporal_neighbour;face=1100115:0|1100120:0|1115689:0|1115547:0"
cache=0:0:95771;source=0:106335;face=0:1,0,0,95771,0,106335,1,714,1162,1108,11,0,0,2,37389:2,37402:2,37397:2,37391:2,37389:0,37402:0,37397:0,37391:0,0,temporal_neighbour,1,37389:0,37397:0,37391:0,37402:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=1;role=temporal_neighbour;face=37389:0|37397:0|37391:0|37402:0;edge=714,1162,1108,11,0,0,2,1","element=1;role=temporal_neighbour;face=37389:0|37397:0|37391:0|37402:0"
cache=0:0:95772;source=0:106336;face=0:1,0,0,95772,0,106336,2,714,1162,1108,11,0,0,2,415792:2,415810:2,415805:2,415794:2,415792:0,415810:0,415805:0,415794:0,0,temporal_neighbour,1,415792:0,415805:0,415794:0,415810:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=2;role=temporal_neighbour;face=415792:0|415805:0|415794:0|415810:0;edge=714,1162,1108,11,0,0,2,2","element=2;role=temporal_neighbour;face=415792:0|415805:0|415794:0|415810:0"
cache=0:0:103639;source=0:114413;face=0:1,0,0,103639,0,114413,1,724,1156,1112,11,0,0,2,17683:2,37791:2,37773:2,37797:2,17683:0,37791:0,37773:0,37797:0,0,temporal_neighbour,1,17683:0,37773:0,37797:0,37791:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=1;role=temporal_neighbour;face=17683:0|37773:0|37797:0|37791:0;edge=724,1156,1112,11,0,0,2,1","element=1;role=temporal_neighbour;face=17683:0|37773:0|37797:0|37791:0"
cache=0:0:103640;source=0:114414;face=0:1,0,0,103640,0,114414,2,724,1156,1112,11,0,0,2,383182:2,416315:2,416281:2,416323:2,383182:0,416315:0,416281:0,416323:0,0,temporal_neighbour,1,383182:0,416281:0,416323:0,416315:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=2;role=temporal_neighbour;face=383182:0|416281:0|416323:0|416315:0;edge=724,1156,1112,11,0,0,2,2","element=2;role=temporal_neighbour;face=383182:0|416281:0|416323:0|416315:0"
cache=0:0:110984;source=0:121822;face=0:1,0,0,110984,0,121822,1,732,1152,1108,11,0,0,2,17404:2,37508:2,35188:2,37523:2,17404:0,37508:0,35188:0,37523:0,0,temporal_neighbour,1,17404:0,35188:0,37523:0,37508:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=1;role=temporal_neighbour;face=17404:0|35188:0|37523:0|37508:0;edge=732,1152,1108,11,0,0,2,1","element=1;role=temporal_neighbour;face=17404:0|35188:0|37523:0|37508:0"
cache=0:0:110985;source=0:121823;face=0:1,0,0,110985,0,121823,2,732,1152,1108,11,0,0,2,382907:2,415955:2,412031:2,415978:2,382907:0,415955:0,412031:0,415978:0,0,temporal_neighbour,1,382907:0,412031:0,415978:0,415955:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=2;role=temporal_neighbour;face=382907:0|412031:0|415978:0|415955:0;edge=732,1152,1108,11,0,0,2,2","element=2;role=temporal_neighbour;face=382907:0|412031:0|415978:0|415955:0"
cache=0:0:131032;source=0:142041;face=0:1,0,0,131032,0,142041,1,750,1142,1096,11,0,0,2,35234:2,35241:2,35239:2,35236:2,35234:0,35241:0,35239:0,35236:0,0,temporal_neighbour,1,35234:0,35239:0,35236:0,35241:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=1;role=temporal_neighbour;face=35234:0|35239:0|35236:0|35241:0;edge=750,1142,1096,11,0,0,2,1","element=1;role=temporal_neighbour;face=35234:0|35239:0|35236:0|35241:0"
cache=0:0:131033;source=0:142042;face=0:1,0,0,131033,0,142042,2,750,1142,1096,11,0,0,2,412087:2,412101:2,412098:2,412090:2,412087:0,412101:0,412098:0,412090:0,0,temporal_neighbour,1,412087:0,412098:0,412090:0,412101:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=2;role=temporal_neighbour;face=412087:0|412098:0|412090:0|412101:0;edge=750,1142,1096,11,0,0,2,2","element=2;role=temporal_neighbour;face=412087:0|412098:0|412090:0|412101:0"
cache=0:0:141337;source=0:152521;face=0:1,0,0,141337,0,152521,1,758,1138,1091,11,0,0,2,35422:2,35437:2,35436:2,35427:2,35422:0,35437:0,35436:0,35427:0,0,temporal_neighbour,1,35422:0,35436:0,35427:0,35437:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=1;role=temporal_neighbour;face=35422:0|35436:0|35427:0|35437:0;edge=758,1138,1091,11,0,0,2,1","element=1;role=temporal_neighbour;face=35422:0|35436:0|35427:0|35437:0"
cache=0:0:141338;source=0:152522;face=0:1,0,0,141338,0,152522,2,758,1138,1091,11,0,0,2,412333:2,412346:2,412344:2,412336:2,412333:0,412346:0,412344:0,412336:0,0,temporal_neighbour,1,412333:0,412344:0,412336:0,412346:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=2;role=temporal_neighbour;face=412333:0|412344:0|412336:0|412346:0;edge=758,1138,1091,11,0,0,2,2","element=2;role=temporal_neighbour;face=412333:0|412344:0|412336:0|412346:0"
cache=0:0:141340;source=0:152524;face=0:1,0,0,141340,0,152524,4,758,1138,1091,11,0,0,2,1115429:2,1115432:2,1115434:2,1115431:2,1115429:0,1115432:0,1115434:0,1115431:0,0,temporal_neighbour,1,1115429:0,1115432:0,1115431:0,1115434:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=4;role=temporal_neighbour;face=1115429:0|1115432:0|1115431:0|1115434:0;edge=758,1138,1091,11,0,0,2,4","element=4;role=temporal_neighbour;face=1115429:0|1115432:0|1115431:0|1115434:0"
cache=0:0:141341;source=0:152528;face=0:1,0,0,141341,0,152528,4,758,1138,1092,11,0,0,2,1115459:2,1115464:2,1115462:2,1115461:2,1115459:0,1115464:0,1115462:0,1115461:0,0,temporal_neighbour,1,1115459:0,1115462:0,1115461:0,1115464:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=4;role=temporal_neighbour;face=1115459:0|1115462:0|1115461:0|1115464:0;edge=758,1138,1092,11,0,0,2,4","element=4;role=temporal_neighbour;face=1115459:0|1115462:0|1115461:0|1115464:0"
cache=0:0:143747;source=0:154945;face=0:1,0,0,143747,0,154945,1,760,1136,1090,11,0,0,2,35193:2,35432:2,35203:2,35545:2,35193:0,35432:0,35203:0,35545:0,0,temporal_neighbour,1,35193:0,35203:0,35545:0,35432:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=1;role=temporal_neighbour;face=35193:0|35203:0|35545:0|35432:0;edge=760,1136,1090,11,0,0,2,1","element=1;role=temporal_neighbour;face=35193:0|35203:0|35545:0|35432:0"
cache=0:0:143749;source=0:154947;face=0:1,0,0,143749,0,154947,2,760,1136,1091,11,0,0,2,412044:2,412343:2,412055:2,412499:2,412044:0,412343:0,412055:0,412499:0,0,temporal_neighbour,1,412044:0,412055:0,412499:0,412343:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=2;role=temporal_neighbour;face=412044:0|412055:0|412499:0|412343:0;edge=760,1136,1091,11,0,0,2,2","element=2;role=temporal_neighbour;face=412044:0|412055:0|412499:0|412343:0"
cache=0:0:154204;source=0:165495;face=0:1,0,0,154204,0,165495,4,768,1132,1080,11,0,0,2,1100081:2,1127205:2,1115277:2,1127256:2,1100081:0,1127205:0,1115277:0,1127256:0,0,temporal_neighbour,1,1100081:0,1115277:0,1127256:0,1127205:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=4;role=temporal_neighbour;face=1100081:0|1115277:0|1127256:0|1127205:0;edge=768,1132,1080,11,0,0,2,4","element=4;role=temporal_neighbour;face=1100081:0|1115277:0|1127256:0|1127205:0"
cache=0:0:154205;source=0:165497;face=0:1,0,0,154205,0,165497,1,768,1132,1081,11,0,0,2,17358:2,34939:2,56906:2,56949:2,17358:0,34939:0,56906:0,56949:0,0,temporal_neighbour,1,17358:0,34939:0,56949:0,56906:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=1;role=temporal_neighbour;face=17358:0|34939:0|56949:0|56906:0;edge=768,1132,1081,11,0,0,2,1","element=1;role=temporal_neighbour;face=17358:0|34939:0|56949:0|56906:0"
cache=0:0:154206;source=0:165498;face=0:1,0,0,154206,0,165498,4,768,1132,1081,11,0,0,2,1100081:2,1115278:2,1127207:2,1127260:2,1100081:0,1115278:0,1127207:0,1127260:0,0,temporal_neighbour,1,1100081:0,1115278:0,1127260:0,1127207:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=4;role=temporal_neighbour;face=1100081:0|1115278:0|1127260:0|1127207:0;edge=768,1132,1081,11,0,0,2,4","element=4;role=temporal_neighbour;face=1100081:0|1115278:0|1127260:0|1127207:0"
cache=0:0:154211;source=0:165506;face=0:1,0,0,154211,0,165506,2,768,1132,1082,11,0,0,2,382858:2,411758:2,447714:2,447801:2,382858:0,411758:0,447714:0,447801:0,0,temporal_neighbour,1,382858:0,411758:0,447801:0,447714:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=2;role=temporal_neighbour;face=382858:0|411758:0|447801:0|447714:0;edge=768,1132,1082,11,0,0,2,2","element=2;role=temporal_neighbour;face=382858:0|411758:0|447801:0|447714:0"
cache=0:0:164851;source=0:176264;face=0:1,0,0,164851,0,176264,4,776,1128,1081,11,0,0,2,1100203:2,1127146:2,1127242:2,1127311:2,1100203:0,1127146:0,1127242:0,1127311:0,0,temporal_neighbour,1,1100203:0,1127146:0,1127311:0,1127242:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=4;role=temporal_neighbour;face=1100203:0|1127146:0|1127311:0|1127242:0;edge=776,1128,1081,11,0,0,2,4","element=4;role=temporal_neighbour;face=1100203:0|1127146:0|1127311:0|1127242:0"
cache=0:0:164852;source=0:176266;face=0:1,0,0,164852,0,176266,1,776,1128,1082,11,0,0,2,17895:2,56943:2,56862:2,56997:2,17895:0,56943:0,56862:0,56997:0,0,temporal_neighbour,1,17895:0,56862:0,56997:0,56943:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=1;role=temporal_neighbour;face=17895:0|56862:0|56997:0|56943:0;edge=776,1128,1082,11,0,0,2,1","element=1;role=temporal_neighbour;face=17895:0|56862:0|56997:0|56943:0"
cache=0:0:164853;source=0:176267;face=0:1,0,0,164853,0,176267,2,776,1128,1082,11,0,0,2,383376:2,447763:2,447627:2,447847:2,383376:0,447763:0,447627:0,447847:0,0,temporal_neighbour,1,383376:0,447627:0,447847:0,447763:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=2;role=temporal_neighbour;face=383376:0|447627:0|447847:0|447763:0;edge=776,1128,1082,11,0,0,2,2","element=2;role=temporal_neighbour;face=383376:0|447627:0|447847:0|447763:0"
cache=0:0:164854;source=0:176268;face=0:1,0,0,164854,0,176268,4,776,1128,1082,11,0,0,2,1100203:2,1127252:2,1127150:2,1127319:2,1100203:0,1127252:0,1127150:0,1127319:0,0,temporal_neighbour,1,1100203:0,1127150:0,1127319:0,1127252:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=4;role=temporal_neighbour;face=1100203:0|1127150:0|1127319:0|1127252:0;edge=776,1128,1082,11,0,0,2,4","element=4;role=temporal_neighbour;face=1100203:0|1127150:0|1127319:0|1127252:0"
cache=0:0:177645;source=0:189132;face=0:1,0,0,177645,0,189132,1,786,1122,1085,11,0,0,2,57082:2,57097:2,57092:2,57085:2,57082:0,57097:0,57092:0,57085:0,0,temporal_neighbour,1,57082:0,57092:0,57085:0,57097:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=1;role=temporal_neighbour;face=57082:0|57092:0|57085:0|57097:0;edge=786,1122,1085,11,0,0,2,1","element=1;role=temporal_neighbour;face=57082:0|57092:0|57085:0|57097:0"
cache=0:0:177646;source=0:189133;face=0:1,0,0,177646,0,189133,2,786,1122,1085,11,0,0,2,447996:2,448015:2,448010:2,448000:2,447996:0,448015:0,448010:0,448000:0,0,temporal_neighbour,1,447996:0,448010:0,448000:0,448015:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=2;role=temporal_neighbour;face=447996:0|448010:0|448000:0|448015:0;edge=786,1122,1085,11,0,0,2,2","element=2;role=temporal_neighbour;face=447996:0|448010:0|448000:0|448015:0"
cache=0:0:189602;source=0:201188;face=0:1,0,0,189602,0,201188,1,794,1118,1085,11,0,0,2,55844:2,55859:2,55857:2,55850:2,55844:0,55859:0,55857:0,55850:0,0,temporal_neighbour,1,55844:0,55857:0,55850:0,55859:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=1;role=temporal_neighbour;face=55844:0|55857:0|55850:0|55859:0;edge=794,1118,1085,11,0,0,2,1","element=1;role=temporal_neighbour;face=55844:0|55857:0|55850:0|55859:0"
cache=0:0:189606;source=0:201194;face=0:1,0,0,189606,0,201194,2,794,1118,1086,11,0,0,2,446126:2,446159:2,446157:2,446137:2,446126:0,446159:0,446157:0,446137:0,0,temporal_neighbour,1,446126:0,446157:0,446137:0,446159:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=2;role=temporal_neighbour;face=446126:0|446157:0|446137:0|446159:0;edge=794,1118,1086,11,0,0,2,2","element=2;role=temporal_neighbour;face=446126:0|446157:0|446137:0|446159:0"
cache=0:0:204925;source=0:216624;face=0:1,0,0,204925,0,216624,1,804,1112,1079,11,0,0,2,17888:2,56150:2,56019:2,56153:2,17888:0,56150:0,56019:0,56153:0,0,temporal_neighbour,1,17888:0,56019:0,56153:0,56150:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=1;role=temporal_neighbour;face=17888:0|56019:0|56153:0|56150:0;edge=804,1112,1079,11,0,0,2,1","element=1;role=temporal_neighbour;face=17888:0|56019:0|56153:0|56150:0"
cache=0:0:204926;source=0:216625;face=0:1,0,0,204926,0,216625,2,804,1112,1080,11,0,0,2,383372:2,446665:2,446621:2,446670:2,383372:0,446665:0,446621:0,446670:0,0,temporal_neighbour,1,383372:0,446621:0,446670:0,446665:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=2;role=temporal_neighbour;face=383372:0|446621:0|446670:0|446665:0;edge=804,1112,1080,11,0,0,2,2","element=2;role=temporal_neighbour;face=383372:0|446621:0|446670:0|446665:0"
cache=0:0:218500;source=0:230325;face=0:1,0,0,218500,0,230325,1,812,1108,1075,11,0,0,2,17889:2,56068:2,56054:2,56071:2,17889:0,56068:0,56054:0,56071:0,0,temporal_neighbour,1,17889:0,56054:0,56071:0,56068:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=1;role=temporal_neighbour;face=17889:0|56054:0|56071:0|56068:0;edge=812,1108,1075,11,0,0,2,1","element=1;role=temporal_neighbour;face=17889:0|56054:0|56071:0|56068:0"
cache=0:0:218501;source=0:230326;face=0:1,0,0,218501,0,230326,2,812,1108,1075,11,0,0,2,383370:2,446478:2,446466:2,446481:2,383370:0,446478:0,446466:0,446481:0,0,temporal_neighbour,1,383370:0,446466:0,446481:0,446478:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=2;role=temporal_neighbour;face=383370:0|446466:0|446481:0|446478:0;edge=812,1108,1075,11,0,0,2,2","element=2;role=temporal_neighbour;face=383370:0|446466:0|446481:0|446478:0"
cache=0:0:236808;source=0:248773;face=0:1,0,0,236808,0,248773,1,822,1102,1072,11,0,0,2,55930:2,55945:2,55942:2,55933:2,55930:0,55945:0,55942:0,55933:0,0,temporal_neighbour,1,55930:0,55942:0,55933:0,55945:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=1;role=temporal_neighbour;face=55930:0|55942:0|55933:0|55945:0;edge=822,1102,1072,11,0,0,2,1","element=1;role=temporal_neighbour;face=55930:0|55942:0|55933:0|55945:0"
cache=0:0:236809;source=0:248774;face=0:1,0,0,236809,0,248774,2,822,1102,1073,11,0,0,2,446257:2,446284:2,446277:2,446262:2,446257:0,446284:0,446277:0,446262:0,0,temporal_neighbour,1,446257:0,446277:0,446262:0,446284:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=2;role=temporal_neighbour;face=446257:0|446277:0|446262:0|446284:0;edge=822,1102,1073,11,0,0,2,2","element=2;role=temporal_neighbour;face=446257:0|446277:0|446262:0|446284:0"
cache=0:0:250733;source=0:262786;face=0:1,0,0,250733,0,262786,1,830,1098,1071,11,0,0,2,55900:2,55910:2,55907:2,55902:2,55900:0,55910:0,55907:0,55902:0,0,temporal_neighbour,1,55900:0,55907:0,55902:0,55910:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=1;role=temporal_neighbour;face=55900:0|55907:0|55902:0|55910:0;edge=830,1098,1071,11,0,0,2,1","element=1;role=temporal_neighbour;face=55900:0|55907:0|55902:0|55910:0"
cache=0:0:250734;source=0:262788;face=0:1,0,0,250734,0,262788,2,830,1098,1072,11,0,0,2,446303:2,446321:2,446315:2,446305:2,446303:0,446321:0,446315:0,446305:0,0,temporal_neighbour,1,446303:0,446315:0,446305:0,446321:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=2;role=temporal_neighbour;face=446303:0|446315:0|446305:0|446321:0;edge=830,1098,1072,11,0,0,2,2","element=2;role=temporal_neighbour;face=446303:0|446315:0|446305:0|446321:0"
cache=0:0:267595;source=0:279790;face=0:1,0,0,267595,0,279790,1,840,1092,1073,11,0,0,2,61505:2,61532:2,61553:2,61617:2,61505:0,61532:0,61553:0,61617:0,0,temporal_neighbour,1,61505:0,61532:0,61617:0,61553:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=1;role=temporal_neighbour;face=61505:0|61532:0|61617:0|61553:0;edge=840,1092,1073,11,0,0,2,1","element=1;role=temporal_neighbour;face=61505:0|61532:0|61617:0|61553:0"
cache=0:0:267596;source=0:279791;face=0:1,0,0,267596,0,279791,2,840,1092,1073,11,0,0,2,454299:2,454347:2,454386:2,454523:2,454299:0,454347:0,454386:0,454523:0,0,temporal_neighbour,1,454299:0,454347:0,454523:0,454386:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=2;role=temporal_neighbour;face=454299:0|454347:0|454523:0|454386:0;edge=840,1092,1073,11,0,0,2,2","element=2;role=temporal_neighbour;face=454299:0|454347:0|454523:0|454386:0"
cache=0:0:357360;source=0:376265;face=0:1,0,0,357360,0,376265,2,940,1268,1063,11,0,0,2,384607:2,977409:2,977403:2,384608:2,384607:0,977409:0,977403:0,384608:0,0,temporal_neighbour,1,384607:0,977403:0,384608:0,977409:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=2;role=temporal_neighbour;face=384607:0|977403:0|384608:0|977409:0;edge=940,1268,1063,11,0,0,2,2","element=2;role=temporal_neighbour;face=384607:0|977403:0|384608:0|977409:0"
cache=0:0:359977;source=0:382997;face=0:1,0,0,359977,0,382997,1,1024,1040,1027,11,0,0,2,146441:2,18475:2,23322:2,23372:2,146441:0,18475:0,23322:0,23372:0,0,temporal_neighbour,1,18475:0,23372:0,23322:0,146441:0,1,2,1,2,-2,-3,3,2,1,2,1,2,"element=1;role=temporal_neighbour;face=18475:0|23372:0|23322:0|146441:0;edge=1024,1040,1027,11,0,0,2,1","element=1;role=temporal_neighbour;face=18475:0|23372:0|23322:0|146441:0"
cache=0:0:393747;source=0:426692;face=0:1,0,0,393747,0,426692,1,1732,2156,2143,12,0,0,2,52945:2,52984:2,52970:2,52947:2,52945:0,52984:0,52970:0,52947:0,0,temporal_neighbour,1,52945:0,52970:0,52947:0,52984:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=1;role=temporal_neighbour;face=52945:0|52970:0|52947:0|52984:0;edge=1732,2156,2143,12,0,0,2,1","element=1;role=temporal_neighbour;face=52945:0|52970:0|52947:0|52984:0"
cache=0:0:393748;source=0:426693;face=0:1,0,0,393748,0,426693,2,1732,2156,2143,12,0,0,2,439964:2,439988:2,439979:2,439966:2,439964:0,439988:0,439979:0,439966:0,0,temporal_neighbour,1,439964:0,439979:0,439966:0,439988:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=2;role=temporal_neighbour;face=439964:0|439979:0|439966:0|439988:0;edge=1732,2156,2143,12,0,0,2,2","element=2;role=temporal_neighbour;face=439964:0|439979:0|439966:0|439988:0"
cache=0:0:501779;source=0:539416;face=0:1,0,0,501779,0,539416,1,1816,2108,2110,12,0,0,2,17978:2,78751:2,78771:2,17980:2,17978:0,78751:0,78771:0,17980:0,0,temporal_neighbour,1,17978:0,78751:0,17980:0,78771:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=1;role=temporal_neighbour;face=17978:0|78751:0|17980:0|78771:0;edge=1816,2108,2110,12,0,0,2,1","element=1;role=temporal_neighbour;face=17978:0|78751:0|17980:0|78771:0"
cache=0:0:737303;source=0:801513;face=0:1,0,0,737303,0,801513,0,2016,2048,2048,12,0,0,2,5093:2,3206:2,1525:2,3208:2,5093:0,3206:0,1525:0,3208:0,0,temporal_neighbour,1,1525:0,3208:0,3206:0,5093:0,1,2,1,2,-2,-3,3,2,1,2,1,2,"element=0;role=temporal_neighbour;face=1525:0|3208:0|3206:0|5093:0;edge=2016,2048,2048,12,0,0,2,0","element=0;role=temporal_neighbour;face=1525:0|3208:0|3206:0|5093:0"
cache=0:0:996565;source=0:1086747;face=0:1,0,0,996565,0,1086747,1,3956,4080,4140,13,0,0,1,32433:2,32441:2,8121:2,32457:2,32433:0,32441:0,8121:0,32457:0,0,temporal_neighbour,1,8121:0,32433:0,32441:0,32457:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=1;role=temporal_neighbour;face=8121:0|32433:0|32441:0|32457:0;edge=3956,4080,4140,13,0,0,1,1","element=1;role=temporal_neighbour;face=8121:0|32433:0|32441:0|32457:0"
cache=0:0:1079873;source=0:1191123;face=0:1,0,0,1079873,0,1191123,4,3996,4172,4133,13,0,0,2,1211916:2,1100858:2,1211927:2,1211993:2,1211916:0,1100858:0,1211927:0,1211993:0,0,temporal_neighbour,1,1100858:0,1211916:0,1211927:0,1211993:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=4;role=temporal_neighbour;face=1100858:0|1211916:0|1211927:0|1211993:0;edge=3996,4172,4133,13,0,0,2,4","element=4;role=temporal_neighbour;face=1100858:0|1211916:0|1211927:0|1211993:0"
cache=0:0:1110811;source=0:1238273;face=0:1,0,0,1110811,0,1238273,2,4017,4164,4136,13,0,0,0,383811:2,652228:2,653114:2,653191:2,383811:0,652228:0,653114:0,653191:0,0,temporal_neighbour,1,383811:0,652228:0,653191:0,653114:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=2;role=temporal_neighbour;face=383811:0|652228:0|653191:0|653114:0;edge=4017,4164,4136,13,0,0,0,2","element=2;role=temporal_neighbour;face=383811:0|652228:0|653191:0|653114:0"
